Date;BND;GLD;SPY;TLT;VCR;VTV;XLK;XLV
2018-09-28;78.69999694824219;112.76000213623047;290.7200012207031;117.2699966430664;180.4499969482422;110.68000030517578;75.33000183105469;95.1500015258789
2018-10-01;78.37000274658203;112.56999969482422;291.7300109863281;116.1500015258789;180.1699981689453;111.1500015258789;75.69000244140625;95.62000274658203
2018-10-02;78.51000213623047;113.87000274658203;291.55999755859375;116.86000061035156;177.52999877929688;111.41000366210938;75.69999694824219;95.51000213623047
2018-10-03;78.11000061035156;113.41999816894531;291.7200012207031;114.83000183105469;177.0500030517578;111.55000305175781;75.93000030517578;95.33000183105469
2018-10-04;77.91000366210938;113.4800033569336;289.44000244140625;114.0199966430664;174.1699981689453;111.33000183105469;74.55999755859375;94.4000015258789
2018-10-05;77.7699966430664;113.80000305175781;287.82000732421875;113.04000091552734;172.60000610351562;110.9800033569336;73.62000274658203;94.29000091552734
2018-10-08;77.73999786376953;112.54000091552734;287.82000732421875;112.66000366210938;172.52999877929688;111.33000183105469;72.79000091552734;94.25
2018-10-09;77.88999938964844;112.5999984741211;287.3999938964844;113.80000305175781;172.11000061035156;110.98999786376953;73.05000305175781;94.41000366210938
2018-10-10;77.83000183105469;112.87999725341797;278.29998779296875;113.48999786376953;166.1300048828125;108.12000274658203;69.51000213623047;92.18000030517578
2018-10-11;78.05000305175781;115.77999877929688;272.1700134277344;114.87000274658203;163.39999389648438;105.45999908447266;68.62999725341797;89.69000244140625
2018-10-12;78.02999877929688;115.2300033569336;275.95001220703125;114.47000122070312;166.6300048828125;106.19999694824219;70.83000183105469;91.06999969482422
2018-10-15;78.01000213623047;116.0;274.3999938964844;114.41999816894531;166.02999877929688;105.9000015258789;69.66999816894531;90.44000244140625
2018-10-16;78.06999969482422;115.80000305175781;280.3999938964844;114.68000030517578;169.77000427246094;107.80000305175781;71.7699966430664;92.91999816894531
2018-10-17;77.93000030517578;115.79000091552734;280.45001220703125;114.0;168.67999267578125;107.97000122070312;71.44000244140625;93.41000366210938
